Date,BaseCurrency,INR,USD,EUR,GBP,JPY,AUD,CAD,CNY
02-01-2009,INR,1,0.020656983,0.014897579,0.014316574,1.886629423,0.029622346,0.025239479,0.140943017
02-01-2009,INR,1,0.020656983,0.014897579,0.014316574,1.886629423,0.029622346,0.025239479,0.140943017
02-01-2009,INR,1,0.020656983,0.014897579,0.014316574,1.886629423,0.029622346,0.025239479,0.140943017
05-01-2009,INR,1,0.020612205,0.015176119,0.014201812,1.924483633,0.029121454,0.025002656,0.140805548
06-01-2009,INR,1,0.020565505,0.015425671,0.014154596,1.941166489,0.028887655,0.024449689,0.140586484
07-01-2009,INR,1,0.020485504,0.015068411,0.013626364,1.91022241,0.028375324,0.024201374,0.139997589
08-01-2009,INR,1,0.020654663,0.015168292,0.013549835,1.886025452,0.029361263,0.024791057,0.141168262
09-01-2009,INR,1,0.020753458,0.015166222,0.013570735,1.886677991,0.029378488,0.024548047,0.141861805
09-01-2009,INR,1,0.020753458,0.015166222,0.013570735,1.886677991,0.029378488,0.024548047,0.141861805
09-01-2009,INR,1,0.020753458,0.015166222,0.013570735,1.886677991,0.029378488,0.024548047,0.141861805
12-01-2009,INR,1,0.020472922,0.015285144,0.013689375,1.841554193,0.029772404,0.02448833,0.13997371
13-01-2009,INR,1,0.020439554,0.01541212,0.014043524,1.826952716,0.030630047,0.02515258,0.139686209
14-01-2009,INR,1,0.020574133,0.015618411,0.014186203,1.837662236,0.030876037,0.025214363,0.140628172
15-01-2009,INR,1,0.020500086,0.01566686,0.014046907,1.832552601,0.031048583,0.02565135,0.140144762
16-01-2009,INR,1,0.02060591,0.015528191,0.013809221,1.865091073,0.030452336,0.02551903,0.140890386
16-01-2009,INR,1,0.02060591,0.015528191,0.013809221,1.865091073,0.030452336,0.02551903,0.140890386
16-01-2009,INR,1,0.02060591,0.015528191,0.013809221,1.865091073,0.030452336,0.02551903,0.140890386
19-01-2009,INR,1,0.02056763,0.015602815,0.014115867,1.859231405,0.030625205,0.025732162,0.140598524
20-01-2009,INR,1,0.020350027,0.015738613,0.014654223,1.839843873,0.030945261,0.025754666,0.139163965
21-01-2009,INR,1,0.020321108,0.015740595,0.014774122,1.827640485,0.031382024,0.025728003,0.138951676
22-01-2009,INR,1,0.020439519,0.015742082,0.014862099,1.810024558,0.031167748,0.02580442,0.139747182
23-01-2009,INR,1,0.020341812,0.015898251,0.014923688,1.806836248,0.031535771,0.025575517,0.139096979
23-01-2009,INR,1,0.020341812,0.015898251,0.014923688,1.806836248,0.031535771,0.025575517,0.139096979
23-01-2009,INR,1,0.020341812,0.015898251,0.014923688,1.806836248,0.031535771,0.025575517,0.139096979
26-01-2009,INR,1,0.020588981,0.01584987,0.014890953,1.835731947,0.031339948,0.025144234,0.140788056
27-01-2009,INR,1,0.020502366,0.015562749,0.014554283,1.830023655,0.03094497,0.025196091,0.140195468
28-01-2009,INR,1,0.020439306,0.015414258,0.014292871,1.827668593,0.030543353,0.024910983,0.139764162
29-01-2009,INR,1,0.020525385,0.015655087,0.014359629,1.848396136,0.031219375,0.024990216,0.140352553
30-01-2009,INR,1,0.020538132,0.016025384,0.014388391,1.842598676,0.03223506,0.025472348,0.140440057
30-01-2009,INR,1,0.020538132,0.016025384,0.014388391,1.842598676,0.03223506,0.025472348,0.140440057
30-01-2009,INR,1,0.020538132,0.016025384,0.014388391,1.842598676,0.03223506,0.025472348,0.140440057
02-02-2009,INR,1,0.020559091,0.01611214,0.014554902,1.837428502,0.032736647,0.025537743,0.140802385
03-02-2009,INR,1,0.02066121,0.016080014,0.014518645,1.849523228,0.032341732,0.025821287,0.141328852
04-02-2009,INR,1,0.020588849,0.016062451,0.014297187,1.835616878,0.032134539,0.025584272,0.140703857
05-02-2009,INR,1,0.020550732,0.016018966,0.014064653,1.842821901,0.0316727,0.02532118,0.140499151
06-02-2009,INR,1,0.020607798,0.016104875,0.014020904,1.879438906,0.031254731,0.02576941,0.140841963
06-02-2009,INR,1,0.020607798,0.016104875,0.014020904,1.879438906,0.031254731,0.02576941,0.140841963
06-02-2009,INR,1,0.020607798,0.016104875,0.014020904,1.879438906,0.031254731,0.02576941,0.140841963
09-02-2009,INR,1,0.020576093,0.015818029,0.013777504,1.885667284,0.030460779,0.025259811,0.14061279
10-02-2009,INR,1,0.020548618,0.015846856,0.013899277,1.87610928,0.030742901,0.025142622,0.140399975
11-02-2009,INR,1,0.020550861,0.01588411,0.014295699,1.850498761,0.031363174,0.025633776,0.140429824
12-02-2009,INR,1,0.020580217,0.016036949,0.014481365,1.851626147,0.031823722,0.025649496,0.140648855
13-02-2009,INR,1,0.020650616,0.016104356,0.014238667,1.893711249,0.031248893,0.025498027,0.141116032
13-02-2009,INR,1,0.020650616,0.016104356,0.014238667,1.893711249,0.031248893,0.025498027,0.141116032
13-02-2009,INR,1,0.020650616,0.016104356,0.014238667,1.893711249,0.031248893,0.025498027,0.141116032
16-02-2009,INR,1,0.02056781,0.01611266,0.014412774,1.890498365,0.031616261,0.025638464,0.140560398
17-02-2009,INR,1,0.020228641,0.016011272,0.014171577,1.860509799,0.031622262,0.025552389,0.138353401
18-02-2009,INR,1,0.020128801,0.015980312,0.014136184,1.866979881,0.031522764,0.025379932,0.137640027
19-02-2009,INR,1,0.020126796,0.015841634,0.013977074,1.884996071,0.031044851,0.025137505,0.137575089
20-02-2009,INR,1,0.020151081,0.016004353,0.014099835,1.898436375,0.031602196,0.025464526,0.137776675
20-02-2009,INR,1,0.020151081,0.016004353,0.014099835,1.898436375,0.031602196,0.025464526,0.137776675
20-02-2009,INR,1,0.020151081,0.016004353,0.014099835,1.898436375,0.031602196,0.025464526,0.137776675
23-02-2009,INR,1,0.020070257,0.015682339,0.013769093,1.898974375,0.031044757,0.02509331,0.137200075
24-02-2009,INR,1,0.020032962,0.015696123,0.013807879,1.921205462,0.031073615,0.025107518,0.136970648
25-02-2009,INR,1,0.020064294,0.015681355,0.013931316,1.940724479,0.030868747,0.025007057,0.137188333
26-02-2009,INR,1,0.019843204,0.015524334,0.013836839,1.94566483,0.030412171,0.024660405,0.135727703
27-02-2009,INR,1,0.019580939,0.015486349,0.013830858,1.908382761,0.030803896,0.024754929,0.133929042
27-02-2009,INR,1,0.019580939,0.015486349,0.013830858,1.908382761,0.030803896,0.024754929,0.133929042
27-02-2009,INR,1,0.019580939,0.015486349,0.013830858,1.908382761,0.030803896,0.024754929,0.133929042
02-03-2009,INR,1,0.019273495,0.015301282,0.013668635,1.874713101,0.030402118,0.024832451,0.131942957
03-03-2009,INR,1,0.019241916,0.015253203,0.013663057,1.88590604,0.029925259,0.02473917,0.131639719
04-03-2009,INR,1,0.019404346,0.015455473,0.013758462,1.926833792,0.03024636,0.024969862,0.132785694
05-03-2009,INR,1,0.019316276,0.015385325,0.013697555,1.91870394,0.030113698,0.024830377,0.132136868
06-03-2009,INR,1,0.019344092,0.015282108,0.013601076,1.872516657,0.030232594,0.024845651,0.132314017
06-03-2009,INR,1,0.019344092,0.015282108,0.013601076,1.872516657,0.030232594,0.024845651,0.132314017
06-03-2009,INR,1,0.019344092,0.015282108,0.013601076,1.872516657,0.030232594,0.024845651,0.132314017
09-03-2009,INR,1,0.019278865,0.015343306,0.01398389,1.908707326,0.030507096,0.025170694,0.131868048
10-03-2009,INR,1,0.019394894,0.015172412,0.014002619,1.903379048,0.030105099,0.024805376,0.132684258
11-03-2009,INR,1,0.019546573,0.015287481,0.014148564,1.916285754,0.030050602,0.024956813,0.133705838
12-03-2009,INR,1,0.019271477,0.015077044,0.014033712,1.874076531,0.029829931,0.024816814,0.13179447
13-03-2009,INR,1,0.019419448,0.015048003,0.013874259,1.911547838,0.029474524,0.024698288,0.132789599
13-03-2009,INR,1,0.019419448,0.015048003,0.013874259,1.911547838,0.029474524,0.024698288,0.132789599
13-03-2009,INR,1,0.019419448,0.015048003,0.013874259,1.911547838,0.029474524,0.024698288,0.132789599
16-03-2009,INR,1,0.019455218,0.014917358,0.013732174,1.917029656,0.029355868,0.024664359,0.133037472
17-03-2009,INR,1,0.019451417,0.015029684,0.013925002,1.925302472,0.029494251,0.024791463,0.132993161
18-03-2009,INR,1,0.019496911,0.014849133,0.013944821,1.914647185,0.029460679,0.024594619,0.133256118
19-03-2009,INR,1,0.019876707,0.014539322,0.013674232,1.885313831,0.028745693,0.024327193,0.135727475
20-03-2009,INR,1,0.019774654,0.014594918,0.013711926,1.895442007,0.028730096,0.024475678,0.135016127
20-03-2009,INR,1,0.019774654,0.014594918,0.013711926,1.895442007,0.028730096,0.024475678,0.135016127
20-03-2009,INR,1,0.019774654,0.014594918,0.013711926,1.895442007,0.028730096,0.024475678,0.135016127
23-03-2009,INR,1,0.019849496,0.014640431,0.013607549,1.919653315,0.028512239,0.024527114,0.135604064
24-03-2009,INR,1,0.019715946,0.014596835,0.013437847,1.936708122,0.028231739,0.024172359,0.134651428
25-03-2009,INR,1,0.019735572,0.014625442,0.013517565,1.934068506,0.028241729,0.024275309,0.134811478
26-03-2009,INR,1,0.019938165,0.014652873,0.013650617,1.958063476,0.028351845,0.024480556,0.135086305
27-03-2009,INR,1,0.019745147,0.014851559,0.013789672,1.929365987,0.028559547,0.024424873,0.134908589
27-03-2009,INR,1,0.019745147,0.014851559,0.013789672,1.929365987,0.028559547,0.024424873,0.134908589
27-03-2009,INR,1,0.019745147,0.014851559,0.013789672,1.929365987,0.028559547,0.024424873,0.134908589
30-03-2009,INR,1,0.019411747,0.014713672,0.013670473,1.882320052,0.028523924,0.024326114,0.133736978
31-03-2009,INR,1,0.019747151,0.014838557,0.013811728,1.946373457,0.02851377,0.024758132,0.134944801
01-04-2009,INR,1,0.019774576,0.014928715,0.013743375,1.953571695,0.028485482,0.025026498,0.135145182
02-04-2009,INR,1,0.019860891,0.014830414,0.013538685,1.979563689,0.02787673,0.024803868,0.13574723
03-04-2009,INR,1,0.01996817,0.01487387,0.01352481,1.994288434,0.027982211,0.024785816,0.136478165
03-04-2009,INR,1,0.01996817,0.01487387,0.01352481,1.994288434,0.027982211,0.024785816,0.136478165
03-04-2009,INR,1,0.01996817,0.01487387,0.01352481,1.994288434,0.027982211,0.024785816,0.136478165
06-04-2009,INR,1,0.02,0.014819206,0.013414345,2.015708358,0.028088322,0.024682869,0.136695317
07-04-2009,INR,1,0.019991855,0.015082501,0.013650418,2.00295617,0.028226901,0.024887635,0.136680643
08-04-2009,INR,1,0.019924404,0.01505888,0.013543204,1.993343975,0.028075776,0.02460621,0.136201548
09-04-2009,INR,1,0.020006029,0.015072726,0.013631773,2.005426181,0.028027734,0.024610747,0.136735248
09-04-2009,INR,1,0.020006029,0.015072726,0.013631773,2.005426181,0.028027734,0.024610747,0.136735248
09-04-2009,INR,1,0.020006029,0.015072726,0.013631773,2.005426181,0.028027734,0.024610747,0.136735248
09-04-2009,INR,1,0.020006029,0.015072726,0.013631773,2.005426181,0.028027734,0.024610747,0.136735248
09-04-2009,INR,1,0.020006029,0.015072726,0.013631773,2.005426181,0.028027734,0.024610747,0.136735248
14-04-2009,INR,1,0.020171387,0.015193874,0.013545339,2.014251854,0.027684758,0.024487966,0.137811474
15-04-2009,INR,1,0.020130813,0.015281874,0.013480141,1.997340954,0.028045295,0.024457111,0.137538396
16-04-2009,INR,1,0.020097472,0.015229973,0.013487664,1.987511422,0.027893695,0.024176058,0.137318002
17-04-2009,INR,1,0.020056215,0.015359332,0.013559218,1.991644524,0.027838788,0.024290783,0.137035956
17-04-2009,INR,1,0.020056215,0.015359332,0.013559218,1.991644524,0.027838788,0.024290783,0.137035956
17-04-2009,INR,1,0.020056215,0.015359332,0.013559218,1.991644524,0.027838788,0.024290783,0.137035956
20-04-2009,INR,1,0.019928377,0.015369719,0.013672902,1.964250035,0.028258765,0.024568495,0.136181855
21-04-2009,INR,1,0.019812781,0.01532074,0.013614009,1.942976207,0.028357157,0.024591319,0.135364863
22-04-2009,INR,1,0.019868942,0.015346368,0.013630644,1.946686719,0.028191277,0.02471686,0.135704859
23-04-2009,INR,1,0.020026088,0.015345661,0.013761989,1.968541395,0.028088698,0.024718791,0.136775877
24-04-2009,INR,1,0.020090492,0.015183262,0.013756035,1.948012511,0.027940239,0.024476937,0.13716407
24-04-2009,INR,1,0.020090492,0.015183262,0.013756035,1.948012511,0.027940239,0.024476937,0.13716407
24-04-2009,INR,1,0.020090492,0.015183262,0.013756035,1.948012511,0.027940239,0.024476937,0.13716407
27-04-2009,INR,1,0.01990144,0.015163002,0.013658074,1.922971948,0.027895375,0.024189538,0.135875663
28-04-2009,INR,1,0.019795222,0.01523647,0.013565791,1.905777669,0.02820423,0.024253413,0.1351353
29-04-2009,INR,1,0.01998614,0.015065686,0.013540286,1.936392672,0.027772086,0.024017717,0.136415271
30-04-2009,INR,1,0.020034107,0.015091606,0.013482086,1.967039932,0.027385228,0.023823609,0.136692222
30-04-2009,INR,1,0.020034107,0.015091606,0.013482086,1.967039932,0.027385228,0.023823609,0.136692222
30-04-2009,INR,1,0.020034107,0.015091606,0.013482086,1.967039932,0.027385228,0.023823609,0.136692222
30-04-2009,INR,1,0.020034107,0.015091606,0.013482086,1.967039932,0.027385228,0.023823609,0.136692222
04-05-2009,INR,1,0.020036063,0.015152433,0.01348112,1.992848051,0.027319838,0.023760531,0.13670677
05-05-2009,INR,1,0.020283911,0.015133859,0.013407086,2.006598363,0.027237919,0.023713244,0.138334065
06-05-2009,INR,1,0.020165294,0.015136837,0.013412751,1.98549891,0.027120671,0.023748184,0.137559034
07-05-2009,INR,1,0.020366701,0.015241114,0.013483814,2.022800707,0.026810644,0.023728891,0.138937999
08-05-2009,INR,1,0.020291104,0.015114416,0.01346241,2.015658535,0.026755539,0.023551283,0.138422357
08-05-2009,INR,1,0.020291104,0.015114416,0.01346241,2.015658535,0.026755539,0.023551283,0.138422357
08-05-2009,INR,1,0.020291104,0.015114416,0.01346241,2.015658535,0.026755539,0.023551283,0.138422357
11-05-2009,INR,1,0.020197902,0.014879845,0.013371029,1.976341046,0.026538204,0.023325645,0.137809687
12-05-2009,INR,1,0.020276819,0.014818986,0.013239282,1.969443251,0.026463745,0.023510321,0.138320416
13-05-2009,INR,1,0.020116657,0.014766686,0.013287064,1.932959244,0.026407265,0.023378618,0.137244536
14-05-2009,INR,1,0.020116579,0.014831954,0.013320578,1.919403162,0.026868085,0.023688114,0.137294948
15-05-2009,INR,1,0.020245923,0.01497701,0.013337028,1.927091914,0.026844793,0.02380446,0.138194372
15-05-2009,INR,1,0.020245923,0.01497701,0.013337028,1.927091914,0.026844793,0.02380446,0.138194372
15-05-2009,INR,1,0.020245923,0.01497701,0.013337028,1.927091914,0.026844793,0.02380446,0.138194372
18-05-2009,INR,1,0.02088111,0.015474367,0.013656129,2.000526128,0.027507234,0.024417003,0.142556056
19-05-2009,INR,1,0.020927051,0.015373972,0.013519871,2.012606657,0.027001307,0.024220155,0.142818049
20-05-2009,INR,1,0.021088142,0.015404048,0.013595613,2.018854555,0.027195847,0.024221325,0.143926184
21-05-2009,INR,1,0.021150588,0.015358789,0.013500376,2.009543951,0.027432333,0.024196236,0.144346507
22-05-2009,INR,1,0.021226945,0.015192489,0.013340524,1.996444958,0.027091246,0.023919054,0.144836073
22-05-2009,INR,1,0.021226945,0.015192489,0.013340524,1.996444958,0.027091246,0.023919054,0.144836073
22-05-2009,INR,1,0.021226945,0.015192489,0.013340524,1.996444958,0.027091246,0.023919054,0.144836073
25-05-2009,INR,1,0.021139512,0.015088873,0.013282735,2.010139723,0.027045297,0.023805716,0.144251139
26-05-2009,INR,1,0.020894177,0.015023136,0.013160267,1.983955291,0.026965026,0.023583318,0.142719788
27-05-2009,INR,1,0.020977575,0.015090695,0.013137959,1.999215284,0.026820692,0.023444904,0.14323635
28-05-2009,INR,1,0.021004123,0.015158865,0.013188212,2.037048266,0.026911533,0.02356294,0.143418021
29-05-2009,INR,1,0.021223617,0.015054346,0.013140939,2.035648692,0.026602535,0.023335742,0.144917653
29-05-2009,INR,1,0.021223617,0.015054346,0.013140939,2.035648692,0.026602535,0.023335742,0.144917653
29-05-2009,INR,1,0.021223617,0.015054346,0.013140939,2.035648692,0.026602535,0.023335742,0.144917653
01-06-2009,INR,1,0.021293482,0.014974319,0.012997709,2.019885896,0.026282925,0.023055959,0.145360207
02-06-2009,INR,1,0.021269158,0.014938305,0.012924621,2.0329539,0.026056885,0.023054286,0.145291446
03-06-2009,INR,1,0.021249514,0.014957073,0.012858596,2.039097789,0.026046247,0.023122139,0.145149421
04-06-2009,INR,1,0.021184339,0.015029684,0.013059292,2.048846472,0.026650635,0.023587585,0.144755392
05-06-2009,INR,1,0.021225914,0.014972077,0.01316345,2.058361156,0.026359839,0.023441781,0.145036008
05-06-2009,INR,1,0.021225914,0.014972077,0.01316345,2.058361156,0.026359839,0.023441781,0.145036008
05-06-2009,INR,1,0.021225914,0.014972077,0.01316345,2.058361156,0.026359839,0.023441781,0.145036008
08-06-2009,INR,1,0.021028207,0.015165302,0.013207461,2.070518653,0.026675766,0.023579011,0.143771611
09-06-2009,INR,1,0.021057157,0.015085004,0.013021375,2.063628547,0.026505861,0.023233923,0.143933566
10-06-2009,INR,1,0.021128174,0.014982396,0.01285939,2.068020076,0.026049891,0.023222713,0.144377856
11-06-2009,INR,1,0.021001909,0.015034655,0.012789981,2.065611234,0.025873138,0.023195466,0.143543367
12-06-2009,INR,1,0.02100684,0.0150006,0.012807512,2.063332533,0.025883535,0.023562943,0.143557242
12-06-2009,INR,1,0.02100684,0.0150006,0.012807512,2.063332533,0.025883535,0.023562943,0.143557242
12-06-2009,INR,1,0.02100684,0.0150006,0.012807512,2.063332533,0.025883535,0.023562943,0.143557242
15-06-2009,INR,1,0.020957857,0.015132027,0.012819853,2.059166225,0.026155709,0.02374215,0.143276084
16-06-2009,INR,1,0.02100853,0.015124932,0.012760905,2.038538327,0.026202432,0.023613044,0.143574929
17-06-2009,INR,1,0.020837725,0.015056159,0.012830859,2.006684935,0.026390436,0.023779698,0.142476437
18-06-2009,INR,1,0.020785737,0.014932282,0.012816378,1.99450492,0.026173304,0.02353029,0.142064239
19-06-2009,INR,1,0.020828848,0.014950365,0.012665202,2.015907188,0.025838715,0.023484033,0.142390264
19-06-2009,INR,1,0.020828848,0.014950365,0.012665202,2.015907188,0.025838715,0.023484033,0.142390264
19-06-2009,INR,1,0.020828848,0.014950365,0.012665202,2.015907188,0.025838715,0.023484033,0.142390264
22-06-2009,INR,1,0.020648449,0.014900021,0.012554013,1.982000775,0.025955836,0.023647823,0.141144918
23-06-2009,INR,1,0.020596166,0.014734702,0.012632796,1.966935329,0.026145255,0.023724343,0.14077092
24-06-2009,INR,1,0.020605731,0.014687954,0.01247448,1.964807661,0.025800861,0.023654951,0.140794325
25-06-2009,INR,1,0.020575038,0.014759712,0.012644645,1.982819695,0.025811784,0.023910733,0.140624631
26-06-2009,INR,1,0.020789947,0.014748827,0.012599923,1.983717294,0.025747028,0.023845904,0.14207398
26-06-2009,INR,1,0.020789947,0.014748827,0.012599923,1.983717294,0.025747028,0.023845904,0.14207398
26-06-2009,INR,1,0.020789947,0.014748827,0.012599923,1.983717294,0.025747028,0.023845904,0.14207398
29-06-2009,INR,1,0.020811559,0.014804068,0.012563472,1.984189255,0.025834579,0.024035885,0.142222683
30-06-2009,INR,1,0.020933677,0.014810865,0.012620338,2.00702035,0.025710181,0.024104683,0.142991499
01-07-2009,INR,1,0.020878942,0.014811962,0.012682002,2.022277191,0.025898716,0.024030927,0.142667338
02-07-2009,INR,1,0.020857211,0.014846046,0.012727516,2.018320021,0.026017696,0.02405208,0.142483447
03-07-2009,INR,1,0.020885576,0.014908684,0.012765561,2.002534476,0.026167723,0.024156541,0.142696981
03-07-2009,INR,1,0.020885576,0.014908684,0.012765561,2.002534476,0.026167723,0.024156541,0.142696981
03-07-2009,INR,1,0.020885576,0.014908684,0.012765561,2.002534476,0.026167723,0.024156541,0.142696981
06-07-2009,INR,1,0.020586623,0.014813718,0.012757574,1.961928746,0.02607955,0.023987853,0.140699207
07-07-2009,INR,1,0.020733872,0.014789836,0.012775461,1.976070045,0.02585855,0.023993552,0.141668885
08-07-2009,INR,1,0.020454077,0.014714105,0.012726965,1.927842029,0.026085165,0.023845678,0.139760454
09-07-2009,INR,1,0.020529753,0.014674591,0.012628953,1.908430552,0.026166263,0.023746423,0.140252403
10-07-2009,INR,1,0.020495997,0.014744261,0.012650576,1.890361677,0.026451204,0.023903396,0.140045412
10-07-2009,INR,1,0.020495997,0.014744261,0.012650576,1.890361677,0.026451204,0.023903396,0.140045412
10-07-2009,INR,1,0.020495997,0.014744261,0.012650576,1.890361677,0.026451204,0.023903396,0.140045412
13-07-2009,INR,1,0.020370829,0.014576622,0.012649593,1.880821538,0.026252496,0.023670976,0.139187791
14-07-2009,INR,1,0.020422731,0.014597048,0.012517699,1.902579298,0.025820719,0.023381552,0.139546324
15-07-2009,INR,1,0.02056338,0.014595344,0.012516967,1.920309421,0.025616288,0.023079618,0.140480187
16-07-2009,INR,1,0.020546451,0.014541013,0.012492184,1.928574545,0.025566009,0.022955897,0.140358581
17-07-2009,INR,1,0.020521111,0.014564309,0.012602496,1.923362608,0.025663768,0.022915483,0.140194579
17-07-2009,INR,1,0.020521111,0.014564309,0.012602496,1.923362608,0.025663768,0.022915483,0.140194579
17-07-2009,INR,1,0.020521111,0.014564309,0.012602496,1.923362608,0.025663768,0.022915483,0.140194579
20-07-2009,INR,1,0.020744751,0.014591511,0.012550158,1.961682693,0.025549735,0.02291159,0.141709833
21-07-2009,INR,1,0.020644159,0.014514631,0.01255951,1.946411983,0.025310613,0.022772004,0.141013992
22-07-2009,INR,1,0.020609977,0.014523274,0.012559727,1.924188512,0.025350374,0.022807349,0.140778447
23-07-2009,INR,1,0.020639687,0.014505367,0.012499275,1.947055411,0.025204526,0.022637076,0.140989266
24-07-2009,INR,1,0.020733929,0.014573648,0.012635353,1.966276579,0.025377093,0.022453619,0.141633997
24-07-2009,INR,1,0.020733929,0.014573648,0.012635353,1.966276579,0.025377093,0.022453619,0.141633997
24-07-2009,INR,1,0.020733929,0.014573648,0.012635353,1.966276579,0.025377093,0.022453619,0.141633997
27-07-2009,INR,1,0.020761855,0.014550322,0.012590394,1.973169206,0.025217164,0.022455512,0.141824901
28-07-2009,INR,1,0.020740471,0.014576197,0.012567597,1.960935792,0.024980687,0.022415276,0.141676263
29-07-2009,INR,1,0.020650073,0.014641288,0.012607613,1.95988287,0.025212299,0.022452416,0.141068814
30-07-2009,INR,1,0.020699661,0.01472971,0.012555605,1.972160848,0.025102371,0.022448078,0.141425836
31-07-2009,INR,1,0.020806475,0.014716703,0.012591611,1.991611479,0.025106696,0.022419426,0.142151582
31-07-2009,INR,1,0.020806475,0.014716703,0.012591611,1.991611479,0.025106696,0.022419426,0.142151582
31-07-2009,INR,1,0.020806475,0.014716703,0.012591611,1.991611479,0.025106696,0.022419426,0.142151582
03-08-2009,INR,1,0.021012811,0.014691191,0.01247576,1.995945231,0.025004407,0.022439325,0.143534407
04-08-2009,INR,1,0.021017256,0.014611552,0.012397171,1.990385599,0.025009132,0.022456494,0.143552653
05-08-2009,INR,1,0.021088216,0.014634432,0.012394632,2.010478253,0.02499561,0.022693614,0.144051103
06-08-2009,INR,1,0.021008465,0.014619669,0.012461806,2.007426792,0.02495139,0.022537682,0.143512522
07-08-2009,INR,1,0.020935896,0.014582361,0.012492709,1.996179421,0.02502479,0.022660989,0.143029631
07-08-2009,INR,1,0.020935896,0.014582361,0.012492709,1.996179421,0.02502479,0.022660989,0.143029631
07-08-2009,INR,1,0.020935896,0.014582361,0.012492709,1.996179421,0.02502479,0.022660989,0.143029631
10-08-2009,INR,1,0.020916053,0.014727541,0.012570692,2.032547865,0.02488218,0.022622975,0.142948454
11-08-2009,INR,1,0.020850751,0.01471887,0.012634678,2.01236385,0.024970562,0.022868708,0.142515455
12-08-2009,INR,1,0.020676171,0.014591511,0.012543592,1.981089402,0.025098857,0.022810909,0.141323158
13-08-2009,INR,1,0.020807372,0.014557736,0.0125,2.001979852,0.024647703,0.022493158,0.14219123
14-08-2009,INR,1,0.020727658,0.01450095,0.012494018,1.966473804,0.024563159,0.022489523,0.141656879
14-08-2009,INR,1,0.020727658,0.01450095,0.012494018,1.966473804,0.024563159,0.022489523,0.141656879
14-08-2009,INR,1,0.020727658,0.01450095,0.012494018,1.966473804,0.024563159,0.022489523,0.141656879
17-08-2009,INR,1,0.020449922,0.014532349,0.012539964,1.931930477,0.025007266,0.022700982,0.139805557
18-08-2009,INR,1,0.020493852,0.014533616,0.012449496,1.949248612,0.024875738,0.022681162,0.140053193
19-08-2009,INR,1,0.020493755,0.014522219,0.012500726,1.924920128,0.025034853,0.022737438,0.140056637
20-08-2009,INR,1,0.020531634,0.014415246,0.012451889,1.933228583,0.024684667,0.022487783,0.140267547
21-08-2009,INR,1,0.020563376,0.014349879,0.01242269,1.925610229,0.024677486,0.022301147,0.140472398
21-08-2009,INR,1,0.020563376,0.014349879,0.01242269,1.925610229,0.024677486,0.022301147,0.140472398
21-08-2009,INR,1,0.020563376,0.014349879,0.01242269,1.925610229,0.024677486,0.022301147,0.140472398
24-08-2009,INR,1,0.020569861,0.014361419,0.012468584,1.946977639,0.02446037,0.022179776,0.140519309
25-08-2009,INR,1,0.020510618,0.014319057,0.012515572,1.933788679,0.02441972,0.022067099,0.140124862
26-08-2009,INR,1,0.020452037,0.014332192,0.012583664,1.925099967,0.02459834,0.022315222,0.139710203
27-08-2009,INR,1,0.020443604,0.01432829,0.012614626,1.914402797,0.024502808,0.022349266,0.139670736
28-08-2009,INR,1,0.020550826,0.014307175,0.012567423,1.927891838,0.024315044,0.022207597,0.140364833
28-08-2009,INR,1,0.020550826,0.014307175,0.012567423,1.927891838,0.024315044,0.022207597,0.140364833
28-08-2009,INR,1,0.020550826,0.014307175,0.012567423,1.927891838,0.024315044,0.022207597,0.140364833
31-08-2009,INR,1,0.020449921,0.0143287,0.0126286,1.907150021,0.02448345,0.022629317,0.139684769
01-09-2009,INR,1,0.020408047,0.014257403,0.012567901,1.899941545,0.024374456,0.022344202,0.139394631
02-09-2009,INR,1,0.020418713,0.014359151,0.012565693,1.890095058,0.024571379,0.022572586,0.139480486
03-09-2009,INR,1,0.020443525,0.014261266,0.01247433,1.88918996,0.02429692,0.022450086,0.13963919
04-09-2009,INR,1,0.020454057,0.014341647,0.012505916,1.899551106,0.024258895,0.02234572,0.139700546
04-09-2009,INR,1,0.020454057,0.014341647,0.012505916,1.899551106,0.024258895,0.02234572,0.139700546
04-09-2009,INR,1,0.020454057,0.014341647,0.012505916,1.899551106,0.024258895,0.02234572,0.139700546
07-09-2009,INR,1,0.020550696,0.01434103,0.012526889,1.912089488,0.024018357,0.022126775,0.140341317
08-09-2009,INR,1,0.020642097,0.014262487,0.012460422,1.905040363,0.02391819,0.022082608,0.140933337
09-09-2009,INR,1,0.020618469,0.014198092,0.012484382,1.90439005,0.023903907,0.022276806,0.140799637
10-09-2009,INR,1,0.020574007,0.014145072,0.012387547,1.894308023,0.023997114,0.022336483,0.140508657
11-09-2009,INR,1,0.020629311,0.014135474,0.012352991,1.874646613,0.02390026,0.022232274,0.140876965
11-09-2009,INR,1,0.020629311,0.014135474,0.012352991,1.874646613,0.02390026,0.022232274,0.140876965
11-09-2009,INR,1,0.020629311,0.014135474,0.012352991,1.874646613,0.02390026,0.022232274,0.140876965
14-09-2009,INR,1,0.020519144,0.014091851,0.012386737,1.864351845,0.023904006,0.02237645,0.140123726
15-09-2009,INR,1,0.020559183,0.014071031,0.012479597,1.875105533,0.023940451,0.022329318,0.140396522
16-09-2009,INR,1,0.020731707,0.01413108,0.012572422,1.873781194,0.023800978,0.022180143,0.141510047
